31936,0.071607,0.743841,1.000000
31937,0.089658,0.761693,1.000000
31938,0.107113,0.779149,1.000000
31939,0.124965,0.796803,1.000000
31940,0.141429,0.812671,1.000000
31941,0.158884,0.830325,1.000000
31942,0.177927,0.849368,1.000000
31943,0.195581,0.867418,1.000000
31944,0.213433,0.884874,1.000000
31945,0.229500,0.900742,1.000000
31946,0.249336,0.919784,1.000000
31947,0.266989,0.937240,1.000000
31948,0.285040,0.954695,1.000000
31949,0.301107,0.970564,1.000000
31950,0.320943,0.989805,1.000000
31951,0.338200,1.007260,1.000000
31952,0.355854,1.024517,1.000000
31953,0.372119,1.040584,1.000000
31954,0.391360,1.059627,1.000000
31955,0.409609,1.077479,1.000000
31956,0.426866,1.094934,1.000000
31957,0.444718,1.112191,1.000000
31964,0.566906,1.232793,1.000000
31965,0.584362,1.250248,-1.000000
31966,0.602412,1.267902,-1.000000
31967,0.620066,1.285556,-1.000000
31968,0.637720,1.302615,-1.000000
31969,0.656762,1.317690,-1.000000
31970,0.664895,1.321062,-1.000000
31971,0.667077,1.320070,-1.000000
31972,0.669655,1.316698,-1.000000
31973,0.666482,1.313524,-1.000000
31974,0.660928,1.307177,-1.000000
31975,0.652002,1.297656,-1.000000
31976,0.641687,1.287143,-1.000000
31977,0.630777,1.276630,-1.000000
31978,0.619273,1.268101,-1.000000
31979,0.608760,1.256992,-1.000000
