12202,12.063121,-11.316701,1.000000
12203,12.092676,-11.344273,1.000000
12204,12.128778,-11.377200,1.000000
12205,12.158333,-11.404574,1.000000
12206,12.193641,-11.437699,1.000000
12207,12.223394,-11.465668,1.000000
12208,12.259297,-11.499785,1.000000
12209,12.292621,-11.532514,1.000000
12210,12.321581,-11.563458,1.000000
12211,12.357087,-11.601345,1.000000
12212,12.389618,-11.637049,1.000000
12213,12.418776,-11.669580,1.000000
12214,12.454481,-11.707466,1.000000
12215,12.482648,-11.737021,1.000000
12216,12.517757,-11.769155,1.000000
12217,12.547511,-11.796528,1.000000
12218,12.584802,-11.830844,1.000000
12219,12.614754,-11.859209,1.000000
12220,12.647284,-11.890153,1.000000
12221,12.679815,-11.920502,1.000000
12222,12.715520,-11.954818,1.000000
12223,12.749042,-11.986158,1.000000
12224,12.781969,-12.017896,1.000000
12225,12.811723,-12.045071,1.000000
12226,12.844849,-12.075816,1.000000
12227,12.878371,-12.106363,1.000000
12228,12.913084,-12.137902,1.000000
12229,12.947995,-12.169639,1.000000
12230,12.982707,-12.200385,1.000000
12231,13.019602,-12.233510,1.000000
12232,13.051736,-12.264057,1.000000
12233,13.086448,-12.296191,1.000000
12234,13.117590,-12.326143,1.000000
12235,13.156072,-12.363236,1.000000
12236,13.186222,-12.393982,1.000000
12237,13.219745,-12.428496,1.000000
12238,13.255846,-12.467771,1.000000
12239,13.285401,-12.499310,1.000000
12240,13.320907,-12.536998,1.000000
12241,13.353834,-12.570322,1.000000
12242,13.387754,-12.601861,1.000000
12243,13.419689,-12.629234,1.000000
12244,13.457774,-12.663550,1.000000
12245,13.492090,-12.695089,1.000000
12246,13.522438,-12.723652,1.000000
12247,13.558738,-12.758563,1.000000
12248,13.591269,-12.790895,1.000000
12249,13.621419,-12.819261,1.000000
12250,13.659305,-12.854965,1.000000
12251,13.691241,-12.883132,1.000000
12252,13.726350,-12.914076,1.000000
12253,13.760864,-12.944623,1.000000
12254,13.798751,-12.979335,-1.000000
12255,13.829694,-13.008295,-1.000000
12256,13.866391,-13.044000,-1.000000
12257,13.894557,-13.069985,-1.000000
12258,13.918360,-13.087242,-1.000000
12259,13.925898,-13.091209,-1.000000
12260,13.924311,-13.085060,-1.000000
12261,13.919551,-13.075340,-1.000000
12262,13.915980,-13.064629,-1.000000
12263,13.913005,-13.050942,-1.000000
